,mean_rmse_0.5,low_rmse_0.5,high_rmse_0.5,mean_tau_0.5,low_tau_0.5,high_tau_0.5,mean_rmse_1.0,low_rmse_1.0,high_rmse_1.0,mean_tau_1.0,low_tau_1.0,high_tau_1.0,mean_rmse_1.5,low_rmse_1.5,high_rmse_1.5,mean_tau_1.5,low_tau_1.5,high_tau_1.5,mean_rmse_2.0,low_rmse_2.0,high_rmse_2.0,mean_tau_2.0,low_tau_2.0,high_tau_2.0,N
0,0.4917079099967884,0.2972012310612983,0.6576262190128707,0.8478666666666678,0.5502348704790266,0.9976355323215187,0.9686004844312901,0.579281302307873,1.2994258434759742,0.7268888888888876,0.3373907251520923,0.9810201099296064,1.4676369259073445,0.8793667911699053,1.9676433411638647,0.6034222222222203,0.14669235406787676,0.935707833168404,1.942233072938649,1.165306598804701,2.6023597939764107,0.5267555555555536,0.03682410788598946,0.9053433101493272,10
1,0.4906300955460269,0.3616256477784999,0.6111631721950855,0.850700000000004,0.7313597418157157,0.9406702769612635,0.990286900237485,0.7301690594484542,1.234134535362152,0.7179933333333334,0.5494906647411086,0.8522747425951495,1.4963465254131898,1.104406580029994,1.8624756326752034,0.6054999999999992,0.3996096104792542,0.7762807933712338,1.9814892468550864,1.459400009983299,2.471455081416586,0.5203800000000004,0.28919537119276084,0.7150380195560485,25
2,0.49573744372686546,0.3843063933940827,0.6017888388857101,0.8487899159663844,0.7601017907455092,0.9187093208347303,0.9942290264084509,0.7710388425552156,1.2065643200829201,0.7195495798319308,0.5929958294314343,0.8240721238583697,1.4930834674499527,1.1564989847581666,1.8144274391558648,0.6088605042016793,0.45039392154982977,0.7435053552642257,1.9941266246320875,1.5440281114750307,2.4234131161712087,0.5154184873949563,0.3318740201255105,0.6731933193980923,35
3,0.49713240274736686,0.40233758013764426,0.5888804891741722,0.849689795918368,0.7858357922895104,0.9021135531177916,0.9888455550611261,0.7999649567923788,1.1713862203895231,0.7199036734693879,0.6242610729005494,0.8015111349510027,1.4822205663178885,1.2005559223061208,1.7552172672502744,0.612264489795918,0.4899152308976783,0.7180438693131546,2.0038908309290986,1.6203976876484358,2.3742254955443234,0.5173240816326532,0.3726935251827572,0.6447871898514318,50
4,0.4990116665986436,0.420690209212146,0.5756828275840933,0.8488151351351367,0.8035751423604122,0.8875336127760102,1.0004656848079765,0.8436062475903136,1.153438137986326,0.7177809009009011,0.6465195601221471,0.7802391854076148,1.4913320432290242,1.2584712263446216,1.7198916783151774,0.607302342342342,0.513831810734731,0.6904181407833963,1.989645355976119,1.6772862534190551,2.296561914308864,0.5186450450450457,0.40728012614360143,0.6184616590185604,75
5,0.4972746534160722,0.42946811098710985,0.5639608063228951,0.8496622222222205,0.8142067813562066,0.8807192920982928,0.996937450293177,0.8617941286795046,1.130584462466187,0.7179898989898992,0.6597229828024497,0.7699776462041646,1.4986772347607682,1.2955952753878308,1.699311095662365,0.6078573737373728,0.5303302567843576,0.6780256508044781,2.0040909448375936,1.7319147280929146,2.272162304879491,0.5174577777777777,0.4241052815331398,0.6023652952499344,100
6,0.4991290272021678,0.45084666113492883,0.5471545395965193,0.84905889447236,0.8278332181257873,0.8685351718536,0.9989146075397115,0.9023624213987979,1.0950814067814874,0.7182965829145733,0.681018916160097,0.7527613446671317,1.4989552187514377,1.3534211454200828,1.6433887699646101,0.6084760804020106,0.5569307757816957,0.6564616367705544,1.9927377989152932,1.7996945359199006,2.1846323071148617,0.5196253266331654,0.45672070666251696,0.57826815118018,200
